d_core_nose,d_core_lelbow,d_core_relbow,d_core_lwrist,d_core_rwrist,d_core_lknee,d_core_rknee,d_core_lankle,d_core_rankle,d_lshoulder_lwrist,d_rshoulder_rwrist,d_lhip_lelbow,d_rhip_relbow,d_lshoulder_lknee,d_rshoulder_rknee,d_lhip_lankle,d_rhip_rankle,d_lknee_lfidx,d_rknee_rfidx,d_lwrist_rwrist,d_lelbow_relbow,d_lshoulder_rshoulder,d_lhip_rhip,d_lknee_rknee,a_elbows_neck,a_knees_hip,a_spine,a_core_ground,v_left_up,v_left_down,v_right_up,v_right_down,Class,SubClass
0.7702404308792404,1.0201773378792316,0.9810280369893903,1.4080130423840165,1.3989078928173044,1.176922546867973,1.2012603818415883,1.8162181268646342,1.8035922889706224,0.9437407703039649,0.9070107333886928,1.274729569947687,1.2191117822620896,1.6470430030970709,1.5756427408698666,1.3331713324625525,1.3442327107033618,0.888937814500776,0.8751859800713793,2.50464769886815,1.6190484334484607,0.6292391458372643,0.3755302520997805,0.5619254867476057,0.5686070010650497,0.12805384100912137,0.48912600909294235,0.4881893770140604,0.9994094371795654,1.00888966396886,1.0043624292272915,0.9883964979884733,jumping_jacks,start
0.7702404308792404,1.0201773378792316,1.0252941605469228,1.4724978765438512,1.3989078928173044,1.233443507478792,1.1499632242005808,1.8417829222398598,1.8366785824309702,0.9437407703039649,0.9672416486099841,1.252539448217601,1.2191117822620896,1.6659688612696957,1.6514904225282803,1.323256119672024,1.3235386732769665,0.863894030560826,0.8751859800713793,2.50464769886815,1.6190484334484607,0.6269115526928719,0.3708814922985056,0.5436995921639912,0.5379589433987642,0.1270151182434456,0.4840954526349063,0.499519420527826,0.9647257261506371,0.9694883813551706,0.9988279044628143,0.9662636641491126,jumping_jacks,start
0.7702404308792404,1.0133378468687297,0.9810280369893903,1.4080130423840165,1.4046025693129023,1.242451202421629,1.1659182604259433,1.8417829222398598,1.8632226031239327,0.9437407703039649,0.9575051043170508,1.274729569947687,1.2191117822620896,1.6470430030970709,1.6514904225282803,1.3193728197209165,1.3235386732769665,0.888937814500776,0.8751859800713793,2.50464769886815,1.6190484334484607,0.611994470228051,0.3575595175055269,0.5619254867476057,0.5379589433987642,0.1270151182434456,0.49231234647286276,0.5116488426950323,1.0253325752934286,0.9860649947885719,0.9988279044628143,0.9976313412189484,jumping_jacks,start
0.7702404308792404,1.0201773378792316,0.9798250036925094,1.4080130423840165,1.3105634783347744,1.192897994585681,1.2432029647344476,1.869488006937845,1.842946395690861,0.9221682094469386,0.968896154700406,1.2965510041201682,1.2792490520562594,1.6470430030970709,1.6514904225282803,1.3322328335487734,1.3235386732769665,0.888937814500776,0.8751859800713793,2.50464769886815,1.5931692270463436,0.6444331229314505,0.3708814922985056,0.5513839406174939,0.563219503205606,0.1259600874761631,0.4874414594287863,0.4992107111859387,1.0033953951210781,0.9963672757148743,0.9988279044628143,0.9976313412189484,jumping_jacks,start
0.8141720853186367,1.0201773378792316,1.0005163951088332,1.376873928663369,1.3989078928173044,1.192897994585681,1.181678425709274,1.8417829222398598,1.842946395690861,0.9417726407486713,0.9559299658006782,1.3010862364384146,1.2191117822620896,1.5577001512560806,1.6545684808497083,1.36370917852894,1.3235386732769665,0.8906325368269207,0.8751859800713793,2.50464769886815,1.6190484334484607,0.6269115526928719,0.3708814922985056,0.5619254867476057,0.5290665152664207,0.12633790264301714,0.49197923637183466,0.4992107111859387,0.9977097342585702,0.9963672757148743,0.9988279044628143,0.9958192390471436,jumping_jacks,start
0.7702404308792404,1.0201773378792316,1.00754600759051,1.450410953600021,1.3387388734792667,1.192897994585681,1.1895669874606274,1.8439768077157594,1.8550239081482662,0.966972947729984,0.9559299658006782,1.274729569947687,1.2191117822620896,1.7287039742498584,1.5990024383279853,1.270276413467579,1.3235386732769665,0.888937814500776,0.8751859800713793,2.5875148582888197,1.6196404544131864,0.6269115526928719,0.3708814922985056,0.5549363553784271,0.5379589433987642,0.1270151182434456,0.49197923637183466,0.4911380488955493,0.9796796660818525,1.0011376873066318,0.9763742722860782,0.9976313412189484,jumping_jacks,start
0.7702404308792404,1.0268767927727132,0.9810280369893903,1.4080130423840165,1.4014800177296618,1.192897994585681,1.1895669874606274,1.8417829222398598,1.8843994097993215,0.9437407703039649,0.9559299658006782,1.2639027130771283,1.2191117822620896,1.6008499593982946,1.5884346599647177,1.323256119672024,1.2637068221359844,0.888937814500776,0.8751859800713793,2.50464769886815,1.6190484334484607,0.597709480704892,0.3708814922985056,0.5619254867476057,0.554637278999743,0.11888774570810468,0.49197923637183466,0.4992107111859387,1.0198237623797837,0.9963672757148743,0.9988279044628143,0.9388732214548505,jumping_jacks,start
0.7702404308792404,1.0201773378792316,0.9810280369893903,1.4162813634893885,1.3989078928173044,1.192897994585681,1.21713575844562,1.8417829222398598,1.7831588180251619,0.9437407703039649,0.9559299658006782,1.274729569947687,1.2191117822620896,1.6690946331265852,1.576672282018598,1.3695522547644303,1.3235386732769665,0.888937814500776,0.8751859800713793,2.476395227705044,1.6190484334484607,0.6269115526928719,0.3708814922985056,0.5817115292896593,0.5379589433987642,0.1289244054214674,0.5080808880529886,0.5176801380872925,1.000769153706033,0.9963672757148743,0.9601506635596192,0.98005914108659,jumping_jacks,start
0.7641703700076442,1.0192279206763888,0.9810280369893903,1.4080130423840165,1.3989078928173044,1.192897994585681,1.1506976769435204,1.8417829222398598,1.7897069958026923,0.948933901236467,0.9481256293041197,1.2195096764657023,1.1524240983269927,1.6470430030970709,1.7045936587792108,1.2815130002329675,1.3061089892225646,0.8876779260057491,0.8751859800713793,2.54240561615173,1.6190484334484607,0.6314529484987975,0.3708814922985056,0.5890961371741402,0.5350628632061084,0.1270151182434456,0.49197923637183466,0.4992107111859387,1.0113477480885444,0.9963672757148743,0.9988279044628143,0.9976313412189484,jumping_jacks,start
0.7821754377527115,1.0277590470527245,0.9810280369893903,1.4619321115554231,1.3989078928173044,1.1884601882993664,1.1933023092276138,1.8417829222398598,1.8533111436573306,0.9437407703039649,0.9943976756945078,1.2469413530616795,1.2191117822620896,1.6470430030970709,1.6166828503874693,1.2818841005632755,1.3235386732769665,0.888937814500776,0.8751859800713793,2.50464769886815,1.6190484334484607,0.6298729378260913,0.3708814922985056,0.5640645016632593,0.5379589433987642,0.1270151182434456,0.5034357613625691,0.497684744593425,1.0326606930469022,0.9963672757148743,0.9985342951122351,0.9976313412189484,jumping_jacks,start
0.7737754161149172,1.0231842309480628,0.9810280369893903,1.4080130423840165,1.3568359491661548,1.192897994585681,1.1895669874606274,1.8417829222398598,1.9698223306420017,0.9437407703039649,0.994402510910773,1.2944780978054835,1.219969126762089,1.6470430030970709,1.6514904225282803,1.323256119672024,1.3235386732769665,0.8852891084528708,0.8995798261135188,2.6848813815356998,1.6076028690099209,0.6269115526928719,0.3708814922985056,0.5619254867476057,0.5529953188149991,0.12291337393378415,0.49197923637183466,0.4978425330308404,0.9627657442067337,0.9963672757148743,0.9988279044628143,0.9613473684941983,jumping_jacks,start
0.7702404308792404,1.0317146086380158,0.9860730397200206,1.3882317459321452,1.3989078928173044,1.189157510053724,1.1516530952809358,1.8417829222398598,1.8179183428183934,0.9437407703039649,0.9257166686553212,1.274729569947687,1.2191117822620896,1.6470430030970709,1.670427056648033,1.3335715207274232,1.3255550510225496,0.888937814500776,0.8751859800713793,2.433110745767014,1.6190484334484607,0.6269115526928719,0.3708814922985056,0.5619254867476057,0.5364497270080751,0.1270151182434456,0.49197923637183466,0.4992107111859387,0.9994094371795654,1.0372052092297532,0.9988279044628143,1.0218999139805662,jumping_jacks,start
0.7853053039498241,1.032371487422704,0.9810280369893903,1.4080130423840165,1.3959524871735656,1.188133736496318,1.1895669874606274,1.863476335993508,1.842946395690861,0.9023442916662515,0.9559299658006782,1.274729569947687,1.2066347842547325,1.632700188956243,1.6514904225282803,1.323256119672024,1.339376973573935,0.8754125990800238,0.8751859800713793,2.50464769886815,1.6354586818583088,0.6269115526928719,0.3708814922985056,0.5619254867476057,0.5614425636067922,0.1282171496379061,0.4917690983265785,0.4992107111859387,0.9994094371795654,0.9963672757148743,0.9988279044628143,1.0164532470678131,jumping_jacks,start
0.7702404308792404,0.9958472348083706,0.9303495269660175,1.4080130423840165,1.3989078928173044,1.192897994585681,1.2103855130809396,1.8417829222398598,1.842946395690861,0.9800563670712528,0.9559299658006782,1.2877643114168875,1.2191117822620896,1.6470430030970709,1.7092858398046369,1.2947814361953192,1.3654685292371684,0.888937814500776,0.8751859800713793,2.4446615002464047,1.6190484334484607,0.6287929614715065,0.3665880462101381,0.5574968992089944,0.5379589433987642,0.12701065235390632,0.49197923637183466,0.4992107111859387,0.9904940795821595,0.9963672757148743,0.9988259528639617,0.9976313412189484,jumping_jacks,start
0.7796144428587616,1.0201773378792316,0.9697529833271072,1.4080130423840165,1.3989078928173044,1.192897994585681,1.1658912990987063,1.6594102913755604,1.8150669565261817,0.9437407703039649,0.9559299658006782,1.274729569947687,1.2191117822620896,1.6327969603404981,1.6514904225282803,1.3865250527299562,1.3235386732769665,0.9067421324448193,0.8915020530468561,2.410559115272678,1.6274840511455548,0.6465994771141229,0.3607650058190832,0.5770165436314548,0.5379589433987642,0.11975932426661821,0.49197923637183466,0.4992107111859387,0.9792457142402474,0.9959495899181963,0.9988279044628143,0.9976313412189484,jumping_jacks,start
1.0788007695896622,1.0201773378792316,0.9810280369893903,1.4080130423840165,1.3989078928173044,1.192897994585681,1.1895669874606274,1.8417829222398598,1.842946395690861,0.9437407703039649,0.9559299658006782,1.274729569947687,1.2191117822620896,1.6470430030970709,1.6514904225282803,1.323256119672024,1.3235386732769665,0.888937814500776,1.2706753325054319,2.50464769886815,1.6190484334484607,0.6269115526928719,0.3708814922985056,0.5619254867476057,0.5379589433987642,0.1270151182434456,0.49197923637183466,0.4992107111859387,0.9994094371795654,0.9963672757148743,0.9988279044628143,0.9976313412189484,random,random
0.7702404308792404,1.0201773378792316,0.9810280369893903,1.4080130423840165,1.3989078928173044,1.192897994585681,1.1895669874606274,1.8417829222398598,1.842946395690861,0.9437407703039649,0.9559299658006782,1.274729569947687,1.2191117822620896,2.428225675444213,1.6514904225282803,1.323256119672024,1.3235386732769665,0.888937814500776,0.8751859800713793,2.50464769886815,1.6190484334484607,0.6269115526928719,0.3708814922985056,0.5619254867476057,0.5379589433987642,0.1270151182434456,0.49197923637183466,0.7663612187091298,0.9994094371795654,0.9963672757148743,0.9988279044628143,0.9976313412189484,random,random
0.7702404308792404,1.0201773378792316,0.9810280369893903,1.4080130423840165,1.3989078928173044,1.192897994585681,1.1895669874606274,1.8417829222398598,1.842946395690861,0.9437407703039649,0.9559299658006782,1.274729569947687,1.2191117822620896,1.6470430030970709,1.6514904225282803,1.323256119672024,1.8946864276406465,0.888937814500776,0.8751859800713793,2.50464769886815,1.6190484334484607,0.6269115526928719,0.5467185615272019,0.5619254867476057,0.5379589433987642,0.1270151182434456,0.49197923637183466,0.771186856497602,0.9994094371795654,0.9963672757148743,0.9988279044628143,0.9976313412189484,random,random
1.2236702817214307,1.0201773378792316,0.9810280369893903,1.4080130423840165,1.3989078928173044,1.192897994585681,1.1895669874606274,1.8417829222398598,1.842946395690861,0.9437407703039649,1.4207206075552237,1.274729569947687,1.2191117822620896,1.6470430030970709,1.6514904225282803,1.323256119672024,1.3235386732769665,0.888937814500776,0.8751859800713793,2.50464769886815,1.6190484334484607,0.6269115526928719,0.3708814922985056,0.5619254867476057,0.5379589433987642,0.1270151182434456,0.49197923637183466,0.4992107111859387,0.9994094371795654,0.9963672757148743,0.9988279044628143,0.9976313412189484,random,random
0.7702404308792404,1.0201773378792316,1.489535390085064,1.4080130423840165,1.3989078928173044,1.192897994585681,1.1895669874606274,1.8417829222398598,1.842946395690861,0.9437407703039649,0.9559299658006782,1.274729569947687,1.2191117822620896,2.326614553825205,1.6514904225282803,1.323256119672024,1.3235386732769665,0.888937814500776,0.8751859800713793,2.50464769886815,1.6190484334484607,0.9350592465999759,0.3708814922985056,0.5619254867476057,0.5379589433987642,0.1270151182434456,0.49197923637183466,0.4992107111859387,0.9994094371795654,0.9963672757148743,0.9988279044628143,0.9976313412189484,random,random
1.193898833813915,1.0201773378792316,0.9810280369893903,1.4080130423840165,1.3989078928173044,1.192897994585681,1.1895669874606274,1.8417829222398598,1.842946395690861,0.9437407703039649,0.9559299658006782,1.937667132586907,1.2191117822620896,1.6470430030970709,1.6514904225282803,1.323256119672024,1.3235386732769665,0.888937814500776,0.8751859800713793,2.50464769886815,1.6190484334484607,0.6269115526928719,0.3708814922985056,0.5619254867476057,0.5379589433987642,0.19112205644981395,0.49197923637183466,0.4992107111859387,0.9994094371795654,0.9963672757148743,0.9988279044628143,0.9976313412189484,random,random
0.7702404308792404,1.0201773378792316,0.9810280369893903,1.4080130423840165,2.110079882000927,1.192897994585681,1.1895669874606274,1.8417829222398598,1.842946395690861,0.9437407703039649,0.9559299658006782,1.274729569947687,1.2191117822620896,1.6470430030970709,1.6514904225282803,1.323256119672024,1.3235386732769665,0.888937814500776,0.8751859800713793,2.50464769886815,1.6190484334484607,0.6269115526928719,0.3708814922985056,0.5619254867476057,0.5379589433987642,0.1270151182434456,0.49197923637183466,0.4992107111859387,0.9994094371795654,0.9963672757148743,0.9988279044628143,0.9976313412189484,random,random
0.7702404308792404,1.0201773378792316,1.4788681257605683,1.4080130423840165,1.3989078928173044,1.192897994585681,1.1895669874606274,1.8417829222398598,1.842946395690861,0.9437407703039649,0.9559299658006782,1.274729569947687,1.2191117822620896,1.6470430030970709,1.6514904225282803,1.323256119672024,1.3235386732769665,0.888937814500776,0.8751859800713793,2.50464769886815,1.6190484334484607,0.6269115526928719,0.3708814922985056,0.5619254867476057,0.5379589433987642,0.1270151182434456,0.49197923637183466,0.4992107111859387,0.9994094371795654,0.9963672757148743,0.9988279044628143,0.9976313412189484,random,random
1.1569926193535882,1.0201773378792316,0.9810280369893903,1.4080130423840165,1.3989078928173044,1.192897994585681,1.1895669874606274,1.8417829222398598,1.842946395690861,0.9437407703039649,0.9559299658006782,1.274729569947687,1.2191117822620896,1.6470430030970709,1.6514904225282803,1.323256119672024,1.3235386732769665,0.888937814500776,0.8751859800713793,2.50464769886815,1.6190484334484607,0.6269115526928719,0.3708814922985056,0.5619254867476057,0.5379589433987642,0.186035998364309,0.49197923637183466,0.4992107111859387,0.9994094371795654,0.9963672757148743,0.9988279044628143,0.9976313412189484,random,random
0.7702404308792404,1.0201773378792316,1.4256299466073845,1.4080130423840165,1.3989078928173044,1.192897994585681,1.1895669874606274,1.8417829222398598,1.842946395690861,0.9437407703039649,0.9559299658006782,1.274729569947687,1.2191117822620896,1.6470430030970709,1.6514904225282803,1.323256119672024,1.3235386732769665,0.888937814500776,0.8751859800713793,2.50464769886815,1.6190484334484607,0.6269115526928719,0.3708814922985056,0.5619254867476057,0.5379589433987642,0.1270151182434456,0.49197923637183466,0.4992107111859387,0.9994094371795654,0.9963672757148743,0.9988279044628143,1.5107128579402276,random,random
0.7879449278235844,0.9704989913143185,0.9920018876174502,1.372884739254166,1.3990970710586865,1.1818141923736314,1.1844675934277686,1.8183748035084875,1.8075975087856089,0.9311763171512051,0.947098642278969,1.2144563975709155,1.2540342607872668,1.6309485600869176,1.6574220533865418,1.3040768566145808,1.2846782012384312,0.8543261065788669,0.8643134902036073,2.469858645848826,1.5761101446041739,0.6120580038809664,0.3675490031757166,0.5368994168345358,0.5374956231255184,0.1228257775027418,0.49195877999024873,0.49453993023517184,0.9993966817855835,0.996563196182251,0.9990491569042206,0.9977602362632751,jumping_jacks,start
0.7737044651377901,0.9402623826363649,0.9920018876174502,1.372884739254166,1.4428979065426504,1.1818141923736314,1.1497859211393913,1.8183748035084875,1.772418146733729,0.9364599860408069,0.8900200027644865,1.2379145718349718,1.2540342607872668,1.6309485600869176,1.6499023418434204,1.3308827595979935,1.294062536986325,0.8506160892625216,0.8643134902036073,2.469858645848826,1.6218154634896722,0.6120580038809664,0.3675490031757166,0.5368994168345358,0.5374956231255184,0.1228257775027418,0.49195877999024873,0.49453993023517184,1.0222011784280927,0.996563196182251,0.9990491569042206,1.0095968741255372,jumping_jacks,start
0.7667330825013372,0.9704989913143185,0.9920018876174502,1.372884739254166,1.377592034723183,1.1569596017450317,1.1844675934277686,1.8285878963462265,1.8075975087856089,0.9311763171512051,0.947098642278969,1.2097734068657204,1.3416405391598314,1.6309485600869176,1.682360604931371,1.3096870570744772,1.2846782012384312,0.8543261065788669,0.8455264912387238,2.469858645848826,1.5818653819324917,0.6120580038809664,0.3675490031757166,0.5368994168345358,0.5336842463412907,0.1232266898304702,0.49195877999024873,0.4981252421638455,0.9755114781279348,0.9857708199488467,0.9990491569042206,1.0080949458433242,jumping_jacks,start
0.7879449278235844,0.9704989913143185,1.0071300248819985,1.357958159935824,1.4136946565166388,1.2095211629529796,1.1844675934277686,1.8183748035084875,1.8075975087856089,0.9311763171512051,0.9279060352187803,1.1885516730560282,1.2676885570012772,1.6309485600869176,1.602468444227538,1.3040768566145808,1.3095148335381757,0.8543261065788669,0.8934807080914895,2.446232264349329,1.574398558862376,0.6120580038809664,0.3675490031757166,0.5368994168345358,0.5374956231255184,0.12414906340843392,0.49195877999024873,0.5004139184145314,0.9921764988485219,0.996563196182251,0.9990491569042206,0.9701664904955358,jumping_jacks,start
0.7879449278235844,0.9536034870038128,1.0048225693856436,1.372884739254166,1.3990970710586865,1.1818141923736314,1.1844675934277686,1.8144482454913822,1.7519697098402425,0.9311763171512051,0.947098642278969,1.1918136855049324,1.2540342607872668,1.6309485600869176,1.710288326601763,1.2860987401808184,1.2782973921287233,0.8515801258521198,0.8643134902036073,2.469858645848826,1.5761101446041739,0.6083155781615096,0.35867824269069337,0.5410742320233703,0.5481735275714824,0.12337100922400702,0.49195877999024873,0.4939857521276468,0.9993966817855835,0.9968260348230285,0.9990491569042206,1.0122908183996873,jumping_jacks,start
0.7879449278235844,0.9704989913143185,0.9705838468138779,1.3994911222192261,1.4188030180371005,1.1818141923736314,1.1844675934277686,1.8183748035084875,1.8075975087856089,0.9119023779559579,0.947098642278969,1.1818148232369174,1.2343466274088475,1.6195683338521534,1.6574220533865418,1.3040768566145808,1.2909868130688262,0.8656386933726155,0.8643134902036073,2.469858645848826,1.5422909965840557,0.6120580038809664,0.3675490031757166,0.5368994168345358,0.5374956231255184,0.12236291733241812,0.4942513089853413,0.4868838383486076,0.9993966817855835,1.0171822326066524,0.9971322538167159,0.9825230015068772,jumping_jacks,start
0.8156155097593016,0.9818363846708064,0.9987185805126565,1.4189962517045984,1.3770257751776391,1.1818141923736314,1.1844675934277686,1.8183748035084875,1.8075975087856089,0.8999009585097808,0.9406160501199105,1.2144563975709155,1.2540342607872668,1.6937287640677674,1.6199000305090618,1.2522230706536712,1.2846782012384312,0.8595263542405193,0.8643134902036073,2.498210944999028,1.5761101446041739,0.6056933335956175,0.3663378019785758,0.5368994168345358,0.5374956231255184,0.11678971691470061,0.49195877999024873,0.48847688840122416,0.9993966817855835,0.9982534004053776,1.0108746734493999,0.9977602362632751,jumping_jacks,start
0.7858696913578954,0.9683549536731385,0.9920018876174502,1.372884739254166,1.4338378790958786,1.1868635672884575,1.1844675934277686,1.8183748035084875,1.8075975087856089,0.9083511853154835,0.9415993776304095,1.219970464679292,1.2540342607872668,1.6166147104807538,1.6047794747967237,1.3040768566145808,1.2846782012384312,0.8543261065788669,0.8667484432806637,2.3204132983083037,1.5761101446041739,0.6120580038809664,0.3689228443626941,0.5258230024342616,0.5374956231255184,0.12508020204938927,0.49195877999024873,0.49453993023517184,0.954608700145989,0.9889565890561801,0.9990491569042206,1.0251202071429009,jumping_jacks,start
0.7879449278235844,0.9704989913143185,0.9920018876174502,1.3912574955185713,1.3990970710586865,1.1818141923736314,1.1844675934277686,1.7897649596568583,1.8075975087856089,0.9311763171512051,0.947098642278969,1.2144563975709155,1.2540342607872668,1.5796105511436052,1.6574220533865418,1.3642335171293547,1.2890546181305211,0.8543261065788669,0.8696564380600762,2.6438326068920115,1.6241559565280008,0.6291788259356764,0.3656043770686387,0.5310402651906994,0.5374956231255184,0.1228257775027418,0.49195877999024873,0.49453993023517184,1.0259050239919192,1.0221337800043049,0.9776830643386691,0.9977602362632751,jumping_jacks,start
0.7646536635255254,0.9704989913143185,0.9920018876174502,1.372884739254166,1.3990970710586865,1.1814121347813826,1.193520247699528,1.849467177601218,1.8075975087856089,0.9311763171512051,0.947098642278969,1.2490622010012613,1.2814453818473064,1.683134096720231,1.6485049066547626,1.3040768566145808,1.2705801434310455,0.8543261065788669,0.8643134902036073,2.469858645848826,1.5335190729487622,0.6120580038809664,0.3675490031757166,0.5385096105129784,0.5275329990026628,0.1228257775027418,0.49195877999024873,0.4859317089834728,0.9993966817855835,1.0068080202661638,0.9990491569042206,0.9977602362632751,jumping_jacks,start
